,CA.102548,CA.104338,CA.105094,CA.109745,CA.1906415,CA.1912627,CA.1924346,CA.1926760,CA.1927842,CA.1933414,CA.1940640,CA.2004407,CA.2005288,CA.2006047,CA.2008260,CA.2009329,CA.2009381,CA.2009850,CA.2017611,CA.2039179,CA.2040686,CA.2045012,CA.2046297,CA.348981,CA.354300,CA.359448,CA.94377,CA.98389,CA.98475,CA.99145,CAP.102548,CAP.104338,CAP.105094,CAP.109745,CAP.1906415,CAP.1912627,CAP.1924346,CAP.1926760,CAP.1927842,CAP.1933414,CAP.1940640,CAP.2004407,CAP.2005288,CAP.2006047,CAP.2008260,CAP.2009329,CAP.2009381,CAP.2009850,CAP.2017611,CAP.2039179,CAP.2040686,CAP.2046297,CAP.2046641,CAP.348981,CAP.354300,CAP.359448,CAP.94377,CAP.98389,CAP.98475,CAP.99145
NNAT,2.5921580021253603,2.2172307162206693,0.0,3.3161457422933562,3.6769443591069124,2.713695814843359,3.0925457415435655,3.0942360698457656,3.2357270598380583,3.439623137557117,2.956056652412403,3.1193561770396756,3.0461417816447205,2.6507645591169022,3.438292851579147,3.71699089440494,3.065227622775619,3.541019153133559,3.01435529297707,3.475084882948783,2.8399595874895316,3.3936907641874536,3.7441610955704103,3.9736112755194717,4.169123281476757,4.000901402741532,1.6553518286125541,3.4828482830684653,3.713695814843359,4.234194722953812,3.5897634869849773,4.354028938054387,3.584962500721156,3.4329594072761065,4.811984719351674,0.0,4.4495613746132365,4.018812185742817,2.6870606883398924,3.9708536543404835,2.62760683812965,4.277240898332068,4.217230716220669,0.0,3.699329525673156,4.1001366712854495,4.0557162635125446,3.689299160535892,3.7463127664254587,3.5096958419333872,3.431622959713292,3.84197311892718,4.143230134776893,3.488000770834068,4.072963271555224,3.430285272977781,3.3854310371935203,4.272769732436511,4.578334948681608,4.248686626873828
USE1,6.3466023752989855,5.964167560681767,6.235918487562202,5.075104722209486,4.4886435398537845,4.106013237622119,4.16430358309365,4.7311832415722,4.528571318870758,4.371558862611963,4.628773595201645,4.2265085298086795,4.354734239970604,4.332707933640605,4.032982416699428,3.628773595201645,4.493775408460703,4.531693360861466,4.38543103719352,4.590362488463746,4.16430358309365,4.556429415449573,3.786596361890807,4.569248029867182,4.294253136444514,4.498889086976805,5.154210530588339,4.365272599764531,4.23342794374847,4.805808348701467,5.7797850053011315,4.038260575175349,4.257010618206024,4.496973580998276,4.3957483281790335,5.274261661257048,4.624100894628114,4.491853096329675,4.832890014164741,3.955126781261366,4.789729251375769,3.8318772411916733,4.358255586705128,4.89287670006069,4.97865326490861,4.145677455195635,4.76394266044725,4.370861740085285,5.402926780581626,4.693208148910016,4.483493351284395,4.0900065299038175,4.447579196548882,3.8278190246173196,3.793895882548878,4.488000770834068,4.181897643108388,4.705977901682522,4.008092420948722,4.450881315273369
MCF2L2,4.46401472450489,4.004501392234941,4.965784284662087,3.0942360698457656,2.5777309314900805,2.127633279725874,2.250961573533219,3.3405622690264134,2.4195388915137843,2.3103401206121505,1.8155754288625725,2.1043366598147357,2.763411574470007,1.9708536543404835,2.910732661902913,2.130930869826449,2.2418401835646704,2.454175893185802,2.2600256559614555,1.9818526532897407,2.1984941536390834,1.8399595874895318,2.0107798387532423,2.7092906357233577,2.0426443374084937,2.0908534304511135,2.5360529002402097,2.5360529002402097,2.144046369616707,3.1969217338203295,4.714245517666122,3.0071955014042038,2.6182386555954547,2.950468414150123,2.3132458517875616,5.496973580998276,2.3950627995175777,2.4698859762744636,5.122258567811998,1.7949356628035362,4.840966704487421,2.211012193485512,2.4724877714627436,4.84197311892718,4.895302621333307,1.9107326619029126,2.2539892662307865,2.0908534304511135,5.2931497367418645,2.028569152196771,3.0840642647884744,2.144046369616707,2.0908534304511135,2.568032104771279,3.611172380044005,2.7092906357233577,2.4905701304462013,2.7548875021634687,2.6507645591169022,2.4222330006830477
NRIP2,4.259272487037594,3.740927560318628,2.613531652917927,3.634593268445757,3.1538053360790355,3.1858665453113337,2.7548875021634687,3.72137265947682,3.2839217723076173,3.297191416565856,3.0426443374084937,2.3812833725037836,3.2555007331483865,2.3978029618624896,3.01435529297707,2.657640005207824,3.023255352300303,2.6622054996536164,2.885574364371426,2.9164766444377164,2.967168607532628,2.7092906357233577,3.0443941193584534,3.7897292513757694,2.733354340613827,3.4854268271702415,2.823749360308273,3.0992952043377753,4.363171077119244,3.725741156503952,2.883620816285671,2.4698859762744636,3.189033824390017,3.875780063068488,3.6182386555954547,0.18903382439001715,3.1953475983222193,3.8609627978581167,2.3673710656485296,3.0908534304511135,2.250961573533219,3.0823619695574735,3.71699089440494,3.523561956057013,2.84197311892718,2.9653225483672547,3.7441610955704103,3.6724253419714956,3.418189947945766,3.7441610955704103,3.6147098441152083,3.15704371014558,3.5109619192773796,2.9616233282869446,2.985500430304885,3.3015876466031866,2.0071955014042038,4.083213368248981,3.8569856897822046,3.5631581304028077
LAMA3,0.6959938131099002,0.7484612330040358,0.0,2.9011082430145123,2.372952097911829,3.2448870591235344,2.582556003014061,3.5533605033353277,1.5008020530571577,3.187451054027326,2.8011586560936985,1.5360529002402097,2.5008020530571575,2.280956313831056,5.551516017628014,3.651912744645783,4.566206293465506,1.956056652412403,0.9781956296816515,2.698218478224414,3.3405622690264134,2.6848187375532224,3.372952097911829,1.7990873060740036,6.296824458649369,2.27500704749987,0.7311832415722002,3.341985747228616,1.0908534304511135,2.752748591407134,3.8923910259134034,4.701549056943071,4.79025073883523,5.985272714253447,4.093391153253013,0.0,4.112700132749362,5.088311235888661,4.3008558712687615,4.612942196304665,4.567423757707283,3.729008870337863,4.752213367865143,5.839203788096944,4.626439136697315,5.414135532984451,4.758622982440239,5.257387842692652,4.257764968571387,4.444269502413482,3.9307373375628862,4.323370069061268,5.342341397431548,3.305970520984386,6.02945288578697,4.253232938538032,4.228049047884462,5.878725341480106,4.514753498439753,4.588564737401351
AP5M1,2.2172307162206693,1.6369145803558778,2.521050736900963,3.3204846780176935,2.1210154009613658,3.363171077119244,3.0942360698457656,1.7398481026993275,2.400537929583729,3.1160319934471103,2.7070829917717063,3.211012193485512,3.351910961103077,3.2839217723076173,3.734438666137167,3.2720231890610485,3.065227622775619,3.873813198359087,3.039138393906958,3.40735275114004,2.7782085763980877,3.089159131911238,2.9049657186840263,3.594548549550354,2.967168607532628,2.6182386555954547,3.2094533656289497,2.759155833800272,2.782408564927373,3.2735158897021166,1.956056652412403,2.584962500721156,4.113533819591914,3.9781956296816516,3.00539998774259,4.210232990095849,2.62993940943954,3.5223068928713888,2.3589588258323295,3.3589588258323295,3.0197019144425483,3.765534746362977,3.628773595201645,0.0,3.3074285251922473,3.3923174227787602,3.2249663650002742,3.3074285251922473,4.49761236561836,2.6322682154995127,3.10936055940423,3.587364990936461,3.569248029867182,2.823749360308273,3.321928094887362,2.9049657186840263,3.1176950426697547,3.212569338850806,4.153805336079036,2.130930869826449
ANAPC4,2.1473066987802936,1.298658315564515,2.2600256559614555,2.711494906650088,2.608809242675524,3.5084286525318573,3.18269229751619,3.017921907997262,2.608809242675524,3.228049047884462,3.039138393906958,2.9011082430145123,3.4698859762744636,3.12267271882414,3.270528942380718,3.321928094887362,3.3603642765434705,3.550900664647523,2.718087583960517,3.6229303509201767,3.389566811762726,2.6959938131099,3.300123724569014,2.6229303509201767,3.137503523749935,2.771885578515366,2.8972404255747994,3.4620523187964327,2.4515408330178317,3.1009776477248208,2.8579809951275723,3.6915341649192004,4.4087118610294285,4.2509615735332185,2.948600847493356,0.9708536543404835,3.5160151470036647,3.1906148602094975,3.2868811477881614,2.773996325111173,4.148120631123964,3.1060132376221192,3.8011586560936985,4.204766750654613,3.9136075118230993,3.6530600171045644,3.2883585621936606,3.552131108253784,3.442280035252584,3.0738202332916713,2.933572638261024,3.300123724569014,3.311793717753649,2.2265085298086795,4.2712762591759255,3.3603642765434705,3.261530815243406,3.7015490569430707,3.6403895600549454,2.5360529002402097
KCNQ1,2.3840498067951597,2.2660368939953175,0.0,2.411426245726465,4.19377174339668,2.6484654430273142,3.237257770900372,3.0071955014042038,2.8875252707415875,2.01435529297707,1.9597701552114672,3.3175935046234715,3.3936907641874536,1.74416109557041,3.82273014794452,2.9068905956085187,3.4646682670034443,2.5558161550616396,2.257010618206024,4.086613947409496,4.433627167084783,2.6322682154995127,3.877744249949002,4.178714641175443,2.269033146455237,2.922197848396367,2.0908534304511135,1.9335726382610239,2.698218478224414,3.953265239014844,2.8698714061777126,2.513490745588118,2.835924074254375,2.599317793698226,2.773996325111173,0.0,3.176322772640463,3.4802651220544627,3.27500704749987,2.4802651220544627,3.039138393906958,3.33199177823206,3.2448870591235344,0.0,4.275007047499869,3.187451054027326,2.821710215034674,4.339850002884624,0.49569516262406876,3.6948801927991917,3.992768430768924,2.321928094887362,2.4594316186372973,3.077242998932461,0.3334237337251918,3.8196681834964554,1.7004397181410922,3.0617761975866897,2.9523335663696857,2.9616233282869446
TRAPPC3,3.016139702655253,4.41886457739032,0.0,4.20006486151431,4.187451054027326,5.08278773170927,4.929317594911761,5.135452784185173,4.836934011321092,5.110613805500896,5.167117030227439,4.785550551739256,4.825276830054866,5.119771161952904,4.45022149589718,4.894332742277694,4.07638806851284,4.724650271732967,5.38404980679516,5.363171077119244,5.060047383669939,4.987320865929254,4.816087658600206,4.807870078299782,4.868390453054454,4.442280035252584,5.9025560053446275,5.623515741490549,4.520422248526446,4.649040565634448,2.613531652917927,4.175524601089875,4.135042286233651,4.612942196304665,4.59215800212536,5.615298579092115,4.553974808237472,4.249445341085838,2.8155754288625725,4.970393537914677,2.572889668420581,4.292045492492862,4.536674617569758,5.908092340818271,3.431622959713292,4.210232990095849,4.277984747299765,4.436961337833602,3.9990980337056072,4.625854931368057,4.324810603420484,4.605257262939004,4.093391153253013,4.714245517666122,3.521050736900963,4.326249700837456,3.82273014794452,5.127220550488074,4.804776377955828,3.811471030529836
THRAP3,3.1489341045263393,4.017921907997263,1.1110313123887439,4.575312330687437,4.62760683812965,5.232660756790275,5.20945336562895,4.815575428862573,4.726286289720674,5.170325694415555,5.28909670241999,4.672990993827748,5.169123281476757,5.200457271428572,4.79960542245267,5.246788093844365,4.590362488463746,5.391286558111185,5.048759311919856,4.707635219545296,4.614120868789254,5.255878352582786,5.170726276131552,5.06177619758669,4.632849830117706,4.228049047884462,5.879950768412603,5.377470842849648,4.118525848935668,4.681449265314958,2.8953026213333066,5.509062386361898,5.083638879250706,5.174326515173915,5.0785244453890765,5.094658342654544,4.84197311892718,4.650764559116903,2.833902076669163,5.4087118610294285,2.5434958834257717,4.631686366311998,4.846493315964563,6.794805731246652,5.167518503735217,5.16430358309365,4.974529312483882,5.139960569545456,3.456806149230474,4.951401291674311,4.895787316463311,5.14649230697719,5.17192735435346,5.09887428674445,5.842476062993939,5.14934066928622,6.084489524936252,5.081083928687635,4.94766615679601,4.322649262131017
PHPT1,4.547819956577703,4.97315203787724,4.3729520979118295,4.991408466764788,4.541638734436141,5.837943241891027,5.983905662627891,5.424922088210688,5.560103513464738,5.539158811108031,4.94766615679601,6.456970381121014,5.872582544833223,5.439623137557117,5.79259510251225,5.3743439890385005,5.3175935046234715,5.562547724199122,5.346247774082776,6.218393711076788,5.886550147324343,5.566206293465506,6.334317984693444,5.222650022451478,5.787641414483327,5.799346387522287,5.76659516172927,5.464341532761104,4.831370587967541,5.640389560054945,3.926948247949772,4.394376944957055,5.501757585738664,5.002252451731379,5.82781902461732,0.0,5.6895787255093255,5.663913842115978,1.9597701552114672,5.721919445551544,3.4059923596758366,5.969242604434498,5.629065137092279,0.5160151470036647,1.859969548221026,5.797531839571962,5.6108771994719495,5.868143479666726,4.2024177215751815,5.870611313044545,5.485104761080973,5.683977106975602,5.747655932932393,5.642123916153487,3.8953026213333066,5.508428652531857,4.697662633470518,5.33199177823206,4.9429835981871015,5.683977106975602
ENTPD2,3.142413437873741,4.182692297516191,0.0,3.7644735509926663,3.795974694206668,4.095924419998536,3.3868109464722167,4.182692297516191,2.097610796626422,3.102658131363739,1.7311832415722,4.6604951318885135,2.4698859762744636,5.242221395098369,5.189429245809757,3.5741015080893894,4.929317594911761,4.195347598322219,4.351910961103077,4.9565213633331195,5.003152448666922,2.327687364176047,4.685940148445977,2.5310694927259543,3.740927560318628,4.457462964648552,3.733354340613827,4.044394119358453,2.910732661902913,2.18269229751619,1.5459683691052926,0.0,2.969012307516316,4.129283016944966,3.8349134297010385,0.0,3.6241008946281146,4.272769732436511,1.15704371014558,3.626439136697315,1.9183862344463478,3.793895882548878,4.093391153253013,0.0,1.6461626571578936,3.9307373375628862,3.5172756932095814,4.022367813028454,0.0,5.053111336459563,4.841469999465799,3.237257770900372,3.1243281350022016,3.927896453728821,2.62993940943954,2.763411574470007,0.632268215499513,4.011674533380918,2.8298495598446904,3.938285791884053
LY75,3.1009776477248208,2.5558161550616396,2.646162657157894,3.1325768426700082,1.495695162624069,2.2016338611696504,2.771885578515366,3.7355221772965375,3.3291235962915664,2.821710215034674,4.3045110418099535,2.604071323668861,3.5058909297299574,4.012568673503056,2.715893370547605,3.10936055940423,3.211012193485512,3.263034405833794,2.4489009511451276,2.611172380044005,3.722466024471091,3.289834465177509,2.6622054996536164,3.9990980337056072,1.922197848396367,3.228049047884462,3.9845893503624565,3.3132458517875616,1.8278190246173196,3.8489984304000227,3.346247774082775,2.6392321632492775,3.7420062108667365,4.111865963867557,3.1906148602094975,0.5753123306874368,3.371558862611963,3.1969217338203295,3.3533232911628965,3.039138393906958,3.439623137557117,2.990954860396993,3.496973580998276,0.7311832415722002,3.9174317553901044,2.873813198359087,2.9373443921502322,2.759155833800272,4.56498780095989,3.3305584000308026,3.1953475983222193,3.1811025507537978,2.584962500721156,3.37016428054021,4.0539801681876515,3.203201156316611,1.9335726382610239,3.608809242675524,3.1842802944193824,2.389566811762726
ARID4B,4.196134880765161,5.0298945496633385,4.682573297347578,4.61882595258744,4.671293372481576,4.915042791371977,3.990954860396993,4.522306892871389,4.726286289720674,5.249066033855867,5.339493737901733,4.436295119839363,4.319039815562536,4.8011586560936985,4.700994494168267,5.069959890459774,4.84799690655495,3.9981955031532523,4.2861418728343015,5.334496768390418,4.370861740085285,4.768184324776926,4.894332742277694,5.445594291341182,4.064365540263628,4.8104431038451745,4.446917864866026,4.872336288104642,5.4809113460477485,5.083638879250706,5.462379571841023,5.890689877685267,4.447579196548882,5.066089190457772,3.8529975876133165,4.421559944901823,4.169925001442312,4.477677327565307,4.6194130105979365,4.751677945687579,4.329123596291566,4.045268215138533,4.311793717753649,5.753016128735835,4.045268215138533,4.403949364232865,4.177120502846516,4.589763486984977,4.77082904603249,4.187451054027326,5.331275267146615,4.436295119839363,4.359661722333877,5.094658342654544,6.199279721336625,4.77663042305105,5.531381460516312,4.575312330687437,3.9891390073682333,3.9990980337056072
OPN3,2.811471030529836,3.4059923596758366,0.0,3.700439718141092,3.1858665453113337,3.9174317553901044,3.955126781261366,4.02768487693716,4.4495613746132365,3.877744249949002,4.341985747228616,4.311793717753649,4.718087583960517,4.658211482751795,3.0303360783709588,4.913607511823099,3.7834566543602395,4.434961760187254,3.6758159311722696,4.3554391972486854,4.3847405872923835,4.768184324776926,4.399854673572431,3.8972404255747994,4.1969217338203295,4.765534746362977,3.715893370547605,3.833902076669163,3.7246502717329673,3.454175893185802,2.849999259466098,2.4356285940520905,2.4776773275653072,2.765534746362977,2.575312330687437,4.011674533380918,3.18269229751619,3.2764966656403565,2.599317793698226,3.0197019144425483,1.5801454844233804,3.0942360698457656,2.538538163629804,0.0,2.4195388915137843,2.1667154449664223,3.168321115739723,2.169925001442312,2.950468414150123,2.849999259466098,3.873813198359087,2.8155754288625725,3.040892430646901,4.663344619366085,2.3673710656485296,2.871843648509318,1.8237493603082728,2.4594316186372973,1.15704371014558,3.1842802944193824
SDCCAG8,6.220329954879555,5.925049964727359,6.967975516209827,5.211790976252541,4.489286022625876,4.879705766282288,4.951867504326902,4.44028782084042,4.214901910160696,5.746581499785813,5.368419155081396,4.742545233866053,4.746850183098051,5.24260250592898,5.446587085306882,5.3473113163652854,5.692092375427572,4.642123916153487,4.7349805234358895,5.5447326559326235,4.777682717073553,6.0,5.057016965365539,5.35860724911781,3.8268026842858265,4.093391153253013,4.757556688939453,4.489928219405183,5.7489978500981485,5.451870478864323,6.742410496995454,5.200457271428572,4.888499735514123,5.460414939162169,4.473786911614368,6.279285560846542,4.77663042305105,4.888012585402829,5.944624223055033,4.773468927905195,5.334139178838237,4.795974694206668,4.6959938131099,6.063934305754099,5.957218149166944,5.014801602351361,5.181102550753798,5.168722254360655,6.285772093249838,4.809928865721431,4.938285791884053,4.663344619366085,5.056149961108142,4.305970520984387,5.059614856297222,5.126807703142035,4.949067965852913,5.37364821133469,5.458119481174506,4.227278994468321
PTPRN,1.1043366598147355,0.2016338611696504,0.0,2.424922088210688,1.4382928515791469,1.6088092426755238,1.922197848396367,2.0107798387532423,0.7048719644563528,0.056583528366367514,0.8155754288625726,1.01435529297707,1.1043366598147355,0.7136958148433591,0.6415460290875237,1.5558161550616396,2.5310694927259543,0.27500704749986976,1.5109619192773793,1.5459683691052926,2.1176950426697547,0.6870606883398922,1.1043366598147355,0.34482849699744117,1.4646682670034443,1.7612852733616193,0.765534746362977,2.8579809951275723,0.5753123306874368,0.37851162325372983,4.827310943949667,0.0,0.0,1.1110313123887439,0.32192809488736235,6.467768557262527,0.16349873228287956,1.531069492725954,4.297925052503806,0.25096157353321874,4.254745197629213,0.21412480535284734,0.7136958148433591,6.074676686294496,3.569248029867182,0.0,1.3219280948873624,1.207892851641333,2.1634987322828794,3.7452373321297494,2.2600256559614555,0.15055967657538138,3.7570232465074596,0.8718436485093178,0.0,1.1176950426697545,0.0,0.08406426478847455,1.1110313123887439,0.13750352374993502
HHAT,2.0840642647884744,2.9873208659292536,0.0,2.3812833725037836,2.4982508675278257,2.8399595874895316,2.927896453728821,2.211012193485512,2.8298495598446904,2.682573297347578,3.18269229751619,2.541019153133559,2.2016338611696504,2.8875252707415875,2.7463127664254587,2.2898344651775093,3.19377174339668,2.2265085298086795,1.7865963618908067,3.6016965164809576,3.776103988073164,2.5160151470036647,3.838951766951943,2.604071323668861,3.085764553778314,4.084914659767938,2.5921580021253603,3.0303360783709588,1.8519988371124463,3.304511041809953,1.8237493603082728,1.2387868595871168,2.7803100990433753,3.7441610955704103,3.049630767724601,0.0,4.0539801681876515,3.357552004618084,1.8399595874895318,2.4195388915137843,2.4724877714627436,3.4711874603869854,3.7623488156441294,0.0,1.3673710656485294,3.625270489374693,3.503348735167504,3.918386234446348,3.270528942380718,2.950468414150123,3.5921580021253603,3.319039815562536,2.693765712217783,3.277984747299765,2.673556423990145,2.704871964456353,1.5360529002402097,3.7387678368001915,3.0925457415435655,2.678071905112638
KIF1B,3.8933622107638715,3.76659516172927,4.173926931999809,4.066089190457772,3.8875252707415875,3.980025300238734,3.7355221772965375,4.03121873061072,3.6803243568440163,4.741466986401147,4.3197624276692475,3.9882302230604574,4.357552004618084,4.238786859587116,4.358958825832329,4.560714954474479,4.447579196548882,4.059182199211692,4.595742339474399,4.224966365000275,3.792855352362489,4.610581958492531,4.618238655595454,4.416164164733128,3.942983598187102,3.786596361890807,4.559491813205038,4.645009884391095,4.084064264788474,3.896271848807375,4.7745235295902315,4.710944154575872,5.111031312388744,4.83541884047548,4.254745197629213,4.368768349090335,4.486714373030702,4.380590934265922,4.097610796626422,4.592756010441026,4.863938450423972,4.160274831408593,4.604071323668861,3.759155833800272,5.111448698487674,4.508428652531857,4.466627120041501,4.14649230697719,5.869377924031328,4.445594291341182,3.8318772411916733,4.689299160535892,4.253232938538032,4.67072705449947,4.604071323668861,4.186659017202113,5.2935176304174245,4.563768278452033,4.7938958825488776,3.8429788317883253
FOXC1,1.1243281350022014,0.5160151470036647,2.456806149230474,3.779259720372376,1.8875252707415875,3.5008020530571575,1.8073549220576042,5.032541697270039,5.36737106564853,3.9900472195737944,5.021035479511363,1.7949356628035362,4.219555769166913,5.748461233004035,1.0214797274104517,2.570462931026041,2.440952198029637,0.36737106564852945,5.463033855317493,3.404630684217612,4.238022517825721,5.1969217338203295,1.3276873641760472,3.9791107550157854,3.769771739249448,4.6604951318885135,5.469234793667656,5.117279460053921,2.9597701552114675,3.249445341085839,1.6507645591169025,3.3645724322958563,3.9364023777250634,2.277984747299765,3.882643049361841,0.0,4.000901402741532,3.2539892662307865,0.9708536543404835,2.8439838440483265,2.070389327891398,3.8529975876133165,3.91169158187234,3.0214797274104517,2.192194165283345,2.400537929583729,3.0531113364595623,2.613531652917927,1.292781749227846,3.700439718141092,3.7644735509926663,4.088311235888661,2.2265085298086795,5.016139702655253,3.028569152196771,3.339137384919585,3.0686708106650986,3.304511041809953,3.412781525338476,3.9078520718459635
TBC1D22A,4.70984201927331,4.130107178658833,4.098453246309274,4.767125077269071,5.176322772640463,5.187055089968057,4.705425039042727,5.510012465448515,5.555509427083257,5.111031312388744,5.195347598322219,4.897724470216444,5.539469034749887,4.829849559844691,5.362119166725657,4.55028504908841,5.286511557664227,5.146899560343589,4.584361252518709,5.511910748670928,5.17951105027151,5.420549772116318,4.55028504908841,5.72328550477764,4.963011647599427,5.327328082629952,4.682573297347578,4.90544717873885,5.118525848935668,5.6544928258834615,3.7463127664254587,4.601102203376409,4.738227400367242,4.526694845541976,5.063502942306158,3.613531652917927,4.995032192477536,5.248686626873828,2.711494906650088,4.7964939294258375,3.1618876823768938,5.304876050044889,5.380244590478185,5.6117625600648715,3.158660175346498,5.111031312388744,5.048323386537814,5.164705840182799,5.1147834472498515,5.475733430966398,5.277240898332068,4.967168607532628,5.145269856650506,5.204766750654613,4.605257262939004,5.525755692829486,3.7147950111181625,5.090853430451113,4.776103988073165,5.438292851579146
SYNE2,6.222070355247179,6.165911938935689,7.46507658077542,6.470048726011326,5.430619810959776,7.151371776253954,5.59215800212536,6.171727244076298,5.918386234446348,6.817239510989448,7.006859012763404,5.836429131161648,6.1580542131223055,6.631395353695602,6.702241960775077,6.24260250592898,6.604960869503778,7.549053029337288,6.620146497339492,6.8820316083521,5.901832305785489,6.46972320817581,6.336104825448103,6.756089247373222,6.366846735262642,5.631395353695602,6.920174182426941,6.464504909131913,6.73376105819606,6.6760981209122185,7.458365597869122,6.738767836800192,7.261060621633375,6.861335090245255,6.715344295358907,8.35944210396246,6.447909748742077,6.344118334521428,8.581916101739592,6.603774686463973,8.637204481902295,6.335032986586849,6.42240121557753,7.616769366293503,8.225255646498598,6.60718233743881,6.584962500721156,6.844737144060685,8.435086815016863,6.171727244076298,5.856985689782205,6.882398504053875,6.299940629824065,6.241840183564671,6.6653359171851765,6.863442934348041,6.771093251699539,7.2644426002266025,6.822220271621528,6.410578548986118
PLEKHH1,7.435711926617652,7.2505826647875375,7.812498225333564,6.186064704097565,4.846994686965573,4.820689560559215,4.961623328286945,5.179112900678563,5.095080491901415,5.050936965225225,5.136273429850582,4.600507645345786,4.377817853083645,4.639810977716776,4.9025560053446275,4.5861642459309095,4.726286289720674,4.6690267655096305,5.044394119358453,5.544423562189419,4.61706334388818,4.237257770900372,4.931683057059805,5.292413667827485,5.05484847699562,5.0925457415435655,5.056149961108142,5.066089190457772,5.443606651475615,5.469234793667656,7.284014344738005,4.3348542693316325,5.9804823555382605,5.792334805706692,5.836681593327116,7.8743666501409,5.663913842115978,5.46532151358055,6.463687842201262,4.671859468247477,6.258707352196828,5.578334948681608,6.051807107013298,6.549515160046773,6.622491152061169,5.253232938538032,5.138323004056484,5.2433644256936605,6.674969030624974,5.699051844016849,4.7938958825488776,5.660209873352559,4.60229058486114,4.46532151358055,4.701549056943071,4.588564737401351,3.929790997718597,6.047669251391315,5.146899560343589,5.112700132749362
ATP9A,2.2234225499349374,2.4436066514756147,1.1699250014423124,4.3008558712687615,4.840463233869542,4.238786859587116,3.885574364371426,5.2268938135713885,5.175125349657719,5.115615931428109,5.024142345897803,4.161081482277184,4.775050541483175,4.828834649468056,4.6570683012015754,4.84799690655495,5.479618608469416,4.905928478173135,5.239168878665448,5.1039172107520665,4.550900664647523,4.9963887464476215,5.136683577697236,3.1176950426697547,4.7420062108667365,4.723558561472103,5.8671551631075145,4.890446692679906,4.538538163629804,3.9001422603598166,2.37851162325373,4.001802242633985,4.03121873061072,4.807870078299782,4.834407841806995,0.070389327891398,4.169925001442312,4.7436226760676545,1.996388746447621,3.753818443173543,2.3248106034204836,4.2861418728343015,4.336283387864432,0.0,2.0908534304511135,4.607034345948616,5.284292026394312,4.967168607532628,3.130930869826449,4.442280035252584,4.503984703897613,4.444932048942182,4.508428652531857,3.8659188145522125,3.8914191868460786,4.403267722339301,4.4208865749755315,4.214901910160696,4.7349805234358895,4.590362488463746
SPO11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11103131238874395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3617683594191536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8718436485093178,0.0,1.0426443374084937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBLN4,0.6780719051126377,0.918386234446348,0.0,0.0,0.6415460290875237,0.08406426478847455,0.632268215499513,0.2630344058337938,0.3103401206121505,0.18903382439001715,0.25096157353321874,0.36737106564852945,0.29865831556451516,0.0,0.0,0.5360529002402097,0.28688114778816154,0.0,0.11103131238874395,0.3895668117627256,0.0,0.32192809488736235,0.25096157353321874,0.28688114778816154,0.070389327891398,0.13750352374993502,0.056583528366367514,0.0,0.25096157353321874,0.056583528366367514,2.27500704749987,0.04264433740849372,1.292781749227846,0.2630344058337938,1.070389327891398,0.0,0.29865831556451516,0.3895668117627256,2.0806576633452254,0.7136958148433591,1.9708536543404835,2.7676547982373463,0.9708536543404835,1.1634987322828796,1.9745293124838819,3.4356285940520905,0.6780719051126377,1.4905701304462013,2.411426245726465,1.3161457422933565,0.5058909297299573,0.4222330006830478,0.46466826700344427,0.8237493603082727,0.0,0.16349873228287956,0.0,1.2448870591235344,1.8718436485093177,0.7824085649273732
CHRDL2,0.0,0.12432813500220177,1.6461626571578936,1.207892851641333,0.35614381022527536,0.48542682717024166,1.4854268271702418,1.3504972470841332,0.9486008474933558,1.6182386555954547,4.137503523749935,1.7990873060740036,1.2387868595871168,1.6415460290875237,0.8318772411916731,1.6599245584023783,2.37851162325373,0.2630344058337938,0.7136958148433591,3.72137265947682,0.963474123974886,4.016139702655253,1.2750070474998698,4.215678596607928,1.9597701552114672,2.871843648509318,0.0,1.1890338243900171,0.3103401206121505,0.8953026213333066,2.8953026213333066,0.0,1.3276873641760472,0.9708536543404835,5.058316495590823,0.0,4.9963887464476215,1.2448870591235344,2.130930869826449,5.8209447918806925,2.8579809951275723,5.381629467033664,4.4809113460477485,4.2471680003747725,3.20006486151431,0.632268215499513,1.0565835283663676,0.7990873060740036,2.3812833725037836,1.2750070474998698,2.584962500721156,4.040892430646901,1.516015147003665,2.673556423990145,0.49569516262406876,4.199279721336625,0.0,0.17632277264046287,0.7311832415722002,0.070389327891398
